,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10,random,scibert_mean,scibert_max_articles
Metric1,0.778,0.778,0.778,0.778,0.778,0.778,0.75,0.724,0.677,0.724,0.724,0.724,0.778,0.724,0.724,0.75,0.724,0.778,0.75,0.75,0.778,0.724,0.778,0.7,0.7,0.778,0.778,0.778,0.778,0.75,0.778,0.778,0.724,0.677,0.75,0.7,0.75,0.778,0.75,0.778,0.75,0.778,0.778,0.75,0.778,0.778,0.778,0.778,0.75,0.75,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.7,0.7,0.75,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.75,0.75,0.778,0.778,0.75,0.778,0.778,0.778,0.778,0.7,0.75,0.724,0.724,0.724,0.75,0.778,0.724,0.724,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.75,0.778,0.778,0.778,0.568,0.525,0.467,0.467,0.467,0.656,0.677,0.808,0.583,0.583,0.656,0.75,0.808,0.656,0.656,0.724,0.75,0.808,0.656,0.656,0.724,0.656,0.778,0.677,0.677,0.7,0.656,0.724,0.724,0.75,0.6,0.6,0.618,0.656,0.618,0.6,0.583,0.6,0.525,0.538,0.618,0.553,0.553,0.568,0.583,0.618,0.618,0.525,0.568,0.538,0.538,0.538,0.538,0.583,0.477,0.656,0.656,0.656,0.656,0.583,0.656,0.75,0.724,0.75,0.75,0.7,0.7,0.7,0.75,0.724,0.724,0.656,0.778,0.778,0.778,0.618,0.583,0.583,0.6,0.6,0.618,0.656,0.656,0.636,0.636,0.6,0.636,0.568,0.568,0.583,0.636,0.656,0.512,0.553,0.5,0.538,0.583,0.512,0.525,0.583,0.597,0.778,0.724
top_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833,0.667,0.667,0.667,0.667,0.833,0.833,1.0,0.667,0.667,0.833,1.0,1.0,0.833,0.833,1.0,1.0,1.0,0.833,0.833,1.0,1.0,1.0,0.833,0.833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833,1.0,1.0,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.667,0.833,0.667,0.667,0.667,0.667,0.667,0.667,0.833,0.833,0.833,0.833,0.667,0.833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833,0.833,0.833,0.833,0.833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.833,0.833,0.833,0.833,0.833,0.667,0.667,0.833,,1.0,1.0
Average_Precision,0.735,0.735,0.735,0.735,0.735,0.735,0.717,0.697,0.65,0.697,0.697,0.703,0.735,0.697,0.697,0.717,0.703,0.735,0.717,0.717,0.735,0.703,0.735,0.675,0.675,0.735,0.735,0.735,0.735,0.717,0.735,0.735,0.697,0.668,0.717,0.683,0.717,0.735,0.717,0.735,0.717,0.735,0.735,0.717,0.735,0.735,0.735,0.735,0.717,0.717,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.683,0.683,0.717,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.717,0.717,0.735,0.735,0.717,0.735,0.735,0.735,0.735,0.683,0.717,0.703,0.703,0.703,0.717,0.735,0.703,0.703,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.717,0.735,0.735,0.735,0.684,0.653,0.533,0.533,0.533,0.731,0.746,0.818,0.605,0.605,0.731,0.78,0.818,0.663,0.663,0.766,0.78,0.818,0.663,0.663,0.703,0.704,0.8,0.683,0.683,0.744,0.744,0.758,0.758,0.786,0.577,0.577,0.605,0.646,0.605,0.598,0.561,0.565,0.509,0.521,0.61,0.543,0.543,0.57,0.595,0.61,0.681,0.524,0.57,0.568,0.665,0.665,0.665,0.703,0.544,0.731,0.731,0.729,0.731,0.672,0.731,0.786,0.703,0.786,0.786,0.683,0.683,0.683,0.786,0.766,0.703,0.646,0.735,0.735,0.735,0.677,0.633,0.633,0.649,0.649,0.672,0.646,0.646,0.621,0.63,0.577,0.621,0.533,0.533,0.549,0.621,0.646,0.481,0.538,0.47,0.521,0.638,0.515,0.543,0.595,0.637,0.735,0.758
prize_metric,0.911,0.911,0.911,0.911,0.911,0.911,0.904,0.896,0.881,0.896,0.896,0.896,0.911,0.896,0.896,0.904,0.896,0.911,0.904,0.904,0.911,0.896,0.911,0.889,0.889,0.911,0.911,0.911,0.911,0.904,0.911,0.911,0.896,0.881,0.904,0.889,0.904,0.911,0.904,0.911,0.904,0.911,0.911,0.904,0.911,0.911,0.911,0.911,0.904,0.904,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.889,0.889,0.904,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.904,0.904,0.911,0.911,0.904,0.911,0.911,0.911,0.911,0.889,0.904,0.896,0.896,0.896,0.904,0.911,0.896,0.896,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.904,0.911,0.911,0.911,0.837,0.815,0.778,0.778,0.778,0.874,0.881,0.919,0.844,0.844,0.874,0.904,0.919,0.874,0.874,0.896,0.904,0.919,0.874,0.874,0.896,0.874,0.911,0.881,0.881,0.889,0.874,0.896,0.896,0.904,0.852,0.852,0.859,0.874,0.859,0.852,0.844,0.852,0.815,0.822,0.859,0.83,0.83,0.837,0.844,0.859,0.859,0.815,0.837,0.822,0.822,0.822,0.822,0.844,0.785,0.874,0.874,0.874,0.874,0.844,0.874,0.904,0.896,0.904,0.904,0.889,0.889,0.889,0.904,0.896,0.896,0.874,0.911,0.911,0.911,0.859,0.844,0.844,0.852,0.852,0.859,0.874,0.874,0.867,0.867,0.852,0.867,0.837,0.837,0.844,0.867,0.874,0.807,0.83,0.8,0.822,0.844,0.807,0.815,0.844,0.844,0.911,0.896
Reciprocal_rank,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.721,2.0,1.0
Coverage,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,7.0,11.0,11.0,11.0,8.0,7.0,11.0,11.0,9.0,8.0,7.0,11.0,11.0,9.0,9.0,8.0,11.0,11.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.29775,7.0,8.0
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
