,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_max_articles,random,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10
Metric1,0.347,0.325,0.321,0.308,0.315,0.283,0.291,0.32,0.279,0.29,0.294,0.282,0.341,0.291,0.267,0.299,0.284,0.349,0.324,0.268,0.305,0.278,0.35,0.273,0.286,0.291,0.291,0.341,0.309,0.336,0.299,0.313,0.345,0.286,0.32,0.326,0.317,0.326,0.328,0.315,0.333,0.307,0.291,0.307,0.315,0.318,0.312,0.273,0.275,0.312,0.301,0.35,0.303,0.303,0.305,0.3,0.311,0.288,0.302,0.302,0.292,0.271,0.335,0.303,0.292,0.29,0.296,0.304,0.294,0.3,0.276,0.275,0.295,0.279,0.322,0.29,0.256,0.34,0.333,0.333,0.338,0.338,0.332,0.323,0.298,0.297,0.294,0.349,0.327,0.302,0.286,0.305,0.311,0.276,0.299,0.296,0.317,0.286,0.282,0.288,0.276,0.313,0.068,0.041,0.083,0.088,0.087,0.087,0.083,0.073,0.08,0.081,0.081,0.066,0.076,0.075,0.081,0.081,0.07,0.072,0.081,0.078,0.076,0.068,0.075,0.077,0.078,0.074,0.073,0.065,0.064,0.064,0.062,0.062,0.068,0.069,0.067,0.067,0.067,0.067,0.08,0.073,0.064,0.07,0.063,0.076,0.074,0.07,0.073,0.067,0.075,0.082,0.067,0.074,0.091,0.087,0.081,0.086,0.081,0.086,0.08,0.088,0.072,0.082,0.079,0.07,0.076,0.067,0.072,0.075,0.079,0.074,0.073,0.071,0.068,0.076,0.075,0.082,0.078,0.074,0.07,0.07,0.07,0.071,0.07,0.07,0.069,0.071,0.07,0.063,0.079,0.068,0.07,0.072,0.068,0.077,0.067,0.067,0.061,0.068,0.069,0.08,0.075,0.08
top_18,0.467,0.467,0.4,0.4,0.4,0.4,0.333,0.467,0.4,0.467,0.533,0.533,0.6,0.533,0.467,0.467,0.467,0.533,0.6,0.4,0.533,0.533,0.467,0.533,0.4,0.533,0.4,0.533,0.533,0.4,0.533,0.533,0.6,0.6,0.4,0.467,0.467,0.533,0.533,0.533,0.467,0.4,0.333,0.4,0.4,0.467,0.4,0.333,0.467,0.4,0.4,0.467,0.4,0.4,0.4,0.4,0.4,0.467,0.467,0.467,0.467,0.467,0.6,0.667,0.533,0.533,0.533,0.6,0.467,0.533,0.467,0.467,0.533,0.467,0.533,0.533,0.333,0.467,0.467,0.467,0.467,0.467,0.6,0.533,0.4,0.4,0.4,0.667,0.533,0.467,0.467,0.533,0.467,0.4,0.4,0.467,0.4,0.467,0.467,0.4,0.4,0.467,0.067,,0.2,0.267,0.267,0.267,0.267,0.2,0.267,0.267,0.267,0.267,0.2,0.267,0.267,0.267,0.267,0.2,0.267,0.267,0.267,0.267,0.2,0.2,0.2,0.2,0.2,0.067,0.067,0.067,0.067,0.067,0.067,0.133,0.133,0.133,0.133,0.133,0.2,0.2,0.2,0.2,0.133,0.2,0.2,0.2,0.2,0.133,0.2,0.267,0.2,0.2,0.267,0.267,0.2,0.267,0.2,0.267,0.267,0.267,0.2,0.267,0.267,0.2,0.2,0.133,0.267,0.267,0.267,0.267,0.267,0.267,0.2,0.2,0.2,0.2,0.2,0.067,0.067,0.067,0.067,0.067,0.133,0.133,0.133,0.133,0.133,0.133,0.2,0.133,0.2,0.2,0.133,0.2,0.2,0.2,0.133,0.133,0.2,0.267,0.2,0.2
Average_Precision,0.415,0.343,0.328,0.335,0.35,0.29,0.298,0.333,0.314,0.327,0.302,0.299,0.349,0.371,0.299,0.303,0.308,0.349,0.458,0.301,0.33,0.311,0.364,0.315,0.296,0.325,0.291,0.371,0.351,0.371,0.367,0.36,0.35,0.327,0.326,0.326,0.321,0.349,0.343,0.316,0.337,0.311,0.295,0.314,0.309,0.326,0.304,0.281,0.293,0.312,0.308,0.333,0.332,0.319,0.317,0.308,0.322,0.316,0.329,0.326,0.307,0.302,0.35,0.385,0.325,0.323,0.331,0.321,0.32,0.35,0.308,0.35,0.32,0.314,0.368,0.317,0.271,0.375,0.343,0.37,0.373,0.373,0.354,0.323,0.293,0.295,0.295,0.388,0.319,0.305,0.306,0.315,0.337,0.279,0.298,0.3,0.305,0.3,0.305,0.292,0.293,0.321,0.13,0.051,0.153,0.179,0.171,0.178,0.175,0.13,0.157,0.148,0.17,0.122,0.123,0.15,0.137,0.142,0.119,0.107,0.144,0.14,0.151,0.118,0.122,0.117,0.109,0.117,0.099,0.074,0.072,0.07,0.068,0.068,0.096,0.145,0.173,0.17,0.158,0.173,0.201,0.19,0.173,0.225,0.169,0.2,0.192,0.179,0.173,0.156,0.208,0.163,0.114,0.145,0.181,0.173,0.142,0.17,0.144,0.158,0.158,0.163,0.12,0.146,0.155,0.129,0.113,0.107,0.126,0.121,0.14,0.128,0.13,0.12,0.132,0.113,0.144,0.117,0.101,0.079,0.078,0.077,0.078,0.078,0.124,0.176,0.141,0.143,0.144,0.134,0.2,0.103,0.129,0.139,0.174,0.191,0.134,0.134,0.102,0.161,0.182,0.155,0.139,0.146
prize_metric,0.96,0.956,0.955,0.953,0.954,0.947,0.949,0.955,0.946,0.949,0.95,0.947,0.959,0.949,0.943,0.951,0.947,0.96,0.956,0.943,0.952,0.946,0.96,0.944,0.948,0.949,0.949,0.959,0.953,0.958,0.951,0.953,0.96,0.948,0.955,0.956,0.954,0.956,0.957,0.954,0.958,0.952,0.949,0.952,0.954,0.955,0.953,0.944,0.945,0.953,0.951,0.96,0.952,0.952,0.952,0.951,0.953,0.948,0.951,0.951,0.949,0.944,0.958,0.952,0.949,0.949,0.95,0.952,0.95,0.951,0.945,0.945,0.95,0.946,0.955,0.949,0.939,0.959,0.958,0.958,0.958,0.958,0.957,0.956,0.95,0.95,0.949,0.96,0.956,0.951,0.948,0.952,0.953,0.945,0.951,0.95,0.954,0.948,0.947,0.948,0.945,0.953,0.726,0.518,0.775,0.789,0.786,0.786,0.775,0.743,0.767,0.77,0.768,0.713,0.751,0.749,0.769,0.768,0.728,0.739,0.77,0.758,0.753,0.721,0.749,0.757,0.761,0.747,0.742,0.708,0.702,0.702,0.691,0.694,0.722,0.727,0.715,0.717,0.718,0.716,0.765,0.742,0.701,0.729,0.696,0.753,0.747,0.728,0.741,0.717,0.75,0.771,0.714,0.746,0.797,0.785,0.769,0.784,0.768,0.784,0.765,0.79,0.739,0.771,0.761,0.73,0.752,0.716,0.738,0.748,0.764,0.744,0.743,0.736,0.723,0.752,0.748,0.772,0.759,0.745,0.731,0.729,0.73,0.732,0.73,0.728,0.726,0.735,0.728,0.699,0.762,0.722,0.727,0.735,0.723,0.755,0.715,0.715,0.687,0.722,0.727,0.766,0.749,0.766
Reciprocal_rank,1.0,2.0,4.0,5.0,4.0,6.0,4.0,7.0,4.0,3.0,7.0,8.0,6.0,2.0,3.0,6.0,8.0,6.0,1.0,3.0,6.0,9.0,2.0,5.0,8.0,3.0,8.0,2.0,4.0,2.0,2.0,2.0,6.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,7.0,7.0,6.0,7.0,3.0,6.0,4.0,5.0,8.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,3.0,4.0,5.0,7.0,3.0,4.0,4.0,3.0,8.0,4.0,2.0,4.0,3.0,7.0,2.0,2.0,4.0,7.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0,8.0,7.0,7.0,3.0,6.0,5.0,4.0,5.0,5.0,8.0,5.0,5.0,8.0,4.0,3.0,5.0,6.0,6.0,1.0,25.03525,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,5.0,7.0,5.0,6.0,3.0,6.0,4.0,6.0,8.0,4.0,8.0,5.0,5.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,7.0,5.0,6.0,6.0,7.0,3.0,8.0,3.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0
Coverage,58.0,53.0,54.0,76.0,58.0,56.0,73.0,59.0,97.0,65.0,60.0,82.0,57.0,78.0,70.0,63.0,89.0,62.0,80.0,77.0,70.0,88.0,56.0,91.0,77.0,65.0,61.0,55.0,77.0,51.0,78.0,58.0,58.0,102.0,54.0,51.0,54.0,66.0,57.0,52.0,53.0,53.0,68.0,64.0,54.0,56.0,54.0,74.0,74.0,52.0,61.0,45.0,57.0,58.0,58.0,58.0,57.0,68.0,60.0,60.0,61.0,72.0,75.0,79.0,69.0,69.0,66.0,70.0,74.0,71.0,70.0,86.0,89.0,69.0,66.0,71.0,82.0,52.0,52.0,52.0,52.0,52.0,55.0,54.0,55.0,59.0,62.0,63.0,55.0,58.0,78.0,61.0,65.0,74.0,58.0,57.0,56.0,74.0,64.0,58.0,70.0,57.0,330.0,377.66575,323.0,313.0,304.0,301.0,329.0,345.0,317.0,292.0,289.0,283.0,305.0,310.0,319.0,316.0,311.0,313.0,324.0,330.0,329.0,326.0,326.0,339.0,341.0,344.0,342.0,344.0,341.0,338.0,344.0,340.0,307.0,303.0,322.0,281.0,268.0,325.0,259.0,240.0,252.0,251.0,334.0,256.0,269.0,269.0,268.0,297.0,279.0,295.0,301.0,304.0,302.0,311.0,316.0,318.0,310.0,301.0,324.0,317.0,318.0,320.0,306.0,329.0,313.0,312.0,308.0,322.0,330.0,328.0,339.0,323.0,325.0,339.0,346.0,336.0,338.0,272.0,344.0,345.0,344.0,344.0,310.0,306.0,298.0,294.0,302.0,313.0,281.0,248.0,277.0,245.0,330.0,261.0,292.0,297.0,297.0,312.0,288.0,315.0,293.0,292.0
top_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
