,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10,random,scibert_mean,scibert_max_articles
Metric1,0.656,0.6,0.677,0.618,0.538,0.618,0.568,0.656,0.656,0.512,0.568,0.568,0.636,0.636,0.553,0.538,0.538,0.6,0.618,0.525,0.568,0.6,0.488,0.618,0.5,0.724,0.677,0.583,0.618,0.6,0.618,0.618,0.6,0.553,0.568,0.583,0.618,0.583,0.538,0.568,0.568,0.583,0.568,0.618,0.6,0.553,0.568,0.618,0.6,0.6,0.677,0.7,0.583,0.6,0.525,0.525,0.568,0.677,0.553,0.677,0.618,0.636,0.636,0.7,0.677,0.656,0.618,0.724,0.724,0.724,0.724,0.7,0.525,0.512,0.677,0.75,0.636,0.618,0.618,0.6,0.553,0.553,0.583,0.553,0.553,0.553,0.553,0.618,0.677,0.6,0.6,0.568,0.512,0.656,0.583,0.724,0.724,0.6,0.583,0.568,0.677,0.618,0.344,0.313,0.28,0.288,0.28,0.412,0.412,0.438,0.339,0.339,0.396,0.438,0.438,0.382,0.412,0.438,0.438,0.438,0.382,0.412,0.389,0.438,0.447,0.356,0.382,0.512,0.467,0.525,0.525,0.457,0.356,0.375,0.368,0.412,0.328,0.356,0.368,0.382,0.362,0.368,0.368,0.362,0.412,0.412,0.42,0.412,0.457,0.339,0.35,0.362,0.318,0.328,0.318,0.328,0.284,0.412,0.412,0.389,0.412,0.339,0.42,0.438,0.429,0.457,0.438,0.429,0.429,0.429,0.438,0.457,0.429,0.457,0.389,0.438,0.412,0.5,0.488,0.5,0.488,0.488,0.389,0.396,0.412,0.382,0.42,0.368,0.344,0.35,0.35,0.396,0.396,0.368,0.356,0.375,0.328,0.35,0.412,0.382,0.375,0.396,0.305,0.636,0.457
top_8,0.667,0.833,1.0,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.667,0.833,0.833,0.833,0.833,0.667,0.833,0.833,0.667,0.833,0.667,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.667,0.833,0.833,0.833,0.833,0.667,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,1.0,0.833,0.833,0.833,0.833,1.0,1.0,0.833,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,0.833,0.833,0.833,0.833,0.833,0.667,0.667,0.833,0.833,0.833,0.833,0.833,0.833,1.0,0.833,0.833,0.833,0.667,0.833,0.833,1.0,1.0,0.833,0.833,0.833,0.833,0.833,0.5,0.167,0.167,0.167,0.167,0.5,0.5,0.667,0.333,0.333,0.5,0.667,0.667,0.5,0.5,0.5,0.667,0.667,0.5,0.5,0.5,0.667,0.667,0.5,0.5,0.667,0.667,0.667,0.667,0.667,0.5,0.5,0.5,0.667,0.333,0.5,0.5,0.5,0.5,0.5,0.5,0.667,0.5,0.5,0.5,0.5,0.667,0.5,0.5,0.5,0.333,0.333,0.333,0.333,0.167,0.5,0.5,0.5,0.5,0.333,0.5,0.667,0.667,0.667,0.667,0.5,0.667,0.667,0.667,0.667,0.5,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.5,0.667,0.667,0.667,0.667,0.5,0.5,0.5,0.5,0.667,0.5,0.667,0.5,0.5,0.333,0.333,0.5,0.5,0.5,0.5,,1.0,0.667
Average_Precision,0.808,0.643,0.668,0.64,0.616,0.649,0.617,0.65,0.65,0.582,0.6,0.634,0.635,0.641,0.608,0.608,0.616,0.629,0.649,0.599,0.634,0.789,0.579,0.727,0.587,0.775,0.794,0.638,0.649,0.643,0.649,0.649,0.618,0.581,0.587,0.612,0.64,0.619,0.59,0.596,0.6,0.628,0.613,0.623,0.627,0.612,0.624,0.649,0.629,0.658,0.746,0.766,0.628,0.634,0.604,0.604,0.617,0.672,0.619,0.668,0.64,0.648,0.641,0.755,0.661,0.646,0.636,0.697,0.766,0.697,0.766,0.683,0.594,0.667,0.668,0.831,0.669,0.649,0.649,0.643,0.608,0.608,0.593,0.581,0.581,0.581,0.581,0.626,0.668,0.658,0.643,0.606,0.573,0.657,0.638,0.697,0.697,0.658,0.622,0.714,0.74,0.701,0.441,0.412,0.264,0.271,0.264,0.578,0.578,0.555,0.458,0.458,0.6,0.55,0.555,0.49,0.555,0.62,0.495,0.555,0.49,0.555,0.464,0.495,0.656,0.551,0.614,0.509,0.486,0.517,0.517,0.447,0.352,0.364,0.353,0.413,0.311,0.346,0.471,0.47,0.462,0.462,0.365,0.462,0.589,0.59,0.614,0.496,0.64,0.542,0.545,0.569,0.314,0.425,0.314,0.325,0.266,0.578,0.578,0.568,0.578,0.403,0.611,0.55,0.534,0.634,0.55,0.603,0.478,0.534,0.55,0.603,0.636,0.626,0.59,0.618,0.599,0.493,0.497,0.525,0.497,0.497,0.392,0.394,0.505,0.369,0.51,0.395,0.368,0.451,0.448,0.495,0.423,0.395,0.447,0.485,0.425,0.443,0.588,0.57,0.589,0.599,0.351,0.676,0.463
prize_metric,0.874,0.852,0.881,0.859,0.822,0.859,0.837,0.874,0.874,0.807,0.837,0.837,0.867,0.867,0.83,0.822,0.822,0.852,0.859,0.815,0.837,0.852,0.793,0.859,0.8,0.896,0.881,0.844,0.859,0.852,0.859,0.859,0.852,0.83,0.837,0.844,0.859,0.844,0.822,0.837,0.837,0.844,0.837,0.859,0.852,0.83,0.837,0.859,0.852,0.852,0.881,0.889,0.844,0.852,0.815,0.815,0.837,0.881,0.83,0.881,0.859,0.867,0.867,0.889,0.881,0.874,0.859,0.896,0.896,0.896,0.896,0.889,0.815,0.807,0.881,0.904,0.867,0.859,0.859,0.852,0.83,0.83,0.844,0.83,0.83,0.83,0.83,0.859,0.881,0.852,0.852,0.837,0.807,0.874,0.844,0.896,0.896,0.852,0.844,0.837,0.881,0.859,0.643,0.597,0.535,0.55,0.535,0.721,0.721,0.744,0.636,0.636,0.705,0.744,0.744,0.69,0.721,0.744,0.744,0.744,0.69,0.721,0.698,0.744,0.752,0.659,0.69,0.798,0.767,0.806,0.806,0.76,0.659,0.682,0.674,0.721,0.62,0.659,0.674,0.69,0.667,0.674,0.674,0.667,0.721,0.721,0.729,0.721,0.76,0.636,0.651,0.667,0.605,0.62,0.605,0.62,0.543,0.721,0.721,0.698,0.721,0.636,0.729,0.744,0.736,0.76,0.744,0.736,0.736,0.736,0.744,0.76,0.736,0.76,0.698,0.744,0.721,0.791,0.783,0.791,0.783,0.783,0.698,0.705,0.721,0.69,0.729,0.674,0.643,0.651,0.651,0.705,0.705,0.674,0.659,0.682,0.62,0.651,0.721,0.69,0.682,0.705,0.576,0.867,0.77
Reciprocal_rank,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.493,1.0,2.0
Coverage,11.0,14.0,9.0,12.0,17.0,13.0,14.0,10.0,10.0,17.0,13.0,16.0,10.0,11.0,14.0,16.0,17.0,12.0,13.0,16.0,16.0,17.0,16.0,14.0,17.0,10.0,12.0,15.0,13.0,14.0,13.0,13.0,12.0,14.0,13.0,13.0,12.0,12.0,15.0,14.0,13.0,14.0,13.0,10.0,13.0,15.0,15.0,13.0,12.0,15.0,11.0,11.0,14.0,13.0,17.0,17.0,14.0,10.0,16.0,9.0,12.0,11.0,11.0,10.0,9.0,9.0,11.0,8.0,9.0,8.0,9.0,9.0,14.0,15.0,9.0,10.0,13.0,13.0,13.0,14.0,14.0,14.0,12.0,14.0,14.0,14.0,14.0,11.0,9.0,15.0,14.0,14.0,15.0,10.0,15.0,8.0,8.0,15.0,13.0,17.0,10.0,12.0,17.0,17.0,17.0,16.0,17.0,18.0,18.0,16.0,18.0,18.0,18.0,15.0,16.0,15.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,17.0,17.0,17.0,12.0,14.0,12.0,12.0,13.0,18.0,16.0,16.0,15.0,15.0,15.0,18.0,15.0,17.0,16.0,16.0,17.0,16.0,17.0,17.0,14.0,17.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,19.0,18.0,18.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,15.0,20.0,16.0,17.0,12.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,16.0,18.0,18.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,16.0,20.5615,9.0,13.0
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
