Name_roman,Cosine_score
Iraklis Varlamis,0.754227671120301
Ioannis Dimitriadis,0.7529972533085663
Georgios Karypis,0.7527693875584057
Theodora Ioannidou,0.7524780697167632
Ergina Kavallieratou,0.7522718770887618
Georgios Stamou,0.751649856773548
Dimitrios Sampson,0.751638894497892
Nikolaos Avouris,0.7513906881559841
Georgios Syrakoulis,0.7513262573190161
Nicolas Vayatis,0.7513134614494299
Evgenia Foustoukou,0.7512309601854501
Petros Maragkos,0.7509972200760457
Vasileios Syris,0.7509705923414345
Ioannis Andreadis ,0.7509136998014041
Iakovos  Venieris,0.7508642133053693
Nikolaos Sidiropoulos,0.7505994218319608
Georgios Spanoudakis,0.7505704557653992
Michail  Logothetis,0.7502881117747955
Vasileios Vassalos,0.7502240109508316
Vassilis Kostakos,0.7497757827909504
Theocharis Theocharis ,0.7495835373728287
Panagiotis Konstantopoulos,0.7492899364362771
Konstantinos Blekas,0.7487237163712287
Konstantinos Chrysafinos,0.74862159248958
Andreas Andreou,0.7483207967755737
Charalampos Skianis,0.7481934221541244
Vasileios Tsaousidis,0.7481734339825613
Gerasimos Barmpatis,0.7481232401729555
Efstathios  Stamatatos ,0.747750438971668
Panagiotis  Kottis,0.747348858449609
Theodoros Evgeniou,0.7461126326443456
Periklis Mitkas,0.746021702055846
Georgios Evangelidis,0.7459701917971702
Pavlos Moraitis,0.7454168606472078
George Karakostas,0.7450794154364655
Leontios Chatzileontiadis,0.7443905726899094
Ioannis Kakadiaris,0.7442876015033818
Tasoula Georgaki,0.7441868534154739
Panagiotis Kalnis,0.7441661116952196
Ioannis  Karafyllidis ,0.7440008612484341
Ioannis Manousakis,0.7439997935407079
Vasilis Christofidis,0.7437729716858458
Christos Schizas,0.7432899124852979
Dimitrios  Gounopoulos,0.7425121926474133
Dimitrios Sountris,0.7424799181710203
Stylianos Xynogalos,0.7424587343009721
Ioannis  Stavrakakis,0.7422760006793739
Konstantinos Raftopoulos,0.7422087301049962
Panagiotis Tsanakas,0.7421792386941497
Neoklis Polyzotis,0.741897781264608
Ioannis Papananos,0.7417142971603146
 John Tsotsos,0.7416791675411935
Anastasios  Oikonomidis,0.7413385197494982
Evangelos Dermatas,0.740269343705148
Aristeidis Lykas,0.738567491273781
Christos Bouras ,0.7382854627207859
Alexios Birmpas,0.7382045369381683
Nikolaos Pelekis,0.7379670378806784
Ioannis Tollis,0.7376401563401341
Angelos Rouskas,0.7372985777689438
Michail Vasilakopoulos,0.7368291494855543
Dimitrios Nikolopoulos,0.736644945987471
Dion.-Dimitrios Koutsouris,0.7364764882209955
Elpida Tzafesta,0.7361772560017
Andreas-Georgios Stafylopatis,0.7358482029084362
Kyriakos Vlachos,0.735686476664755
Georgios Tzanetakis,0.7355031221112978
Panayiota Poirazi,0.7354321321833633
Konstantinos Pattichis,0.7349455029346078
Nikolaos Paragyios,0.7349176344330373
 Thrasyvoulos Pappas,0.7347747648960041
Panagiotis Tsakalidis,0.7344455867851892
Tania Stathaki,0.7343861707567674
Damianos Gavalas,0.7342605672898312
Maria - Aikaterini Satratzemi,0.7341048874346094
Antonios Gasteratos,0.7339442709462431
Ioannis Chatzilygeroudis,0.7336578676496772
Evangelos Papapetrou,0.733302259948773
