,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_max_articles,random,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10
Metric1,0.097,0.109,0.103,0.108,0.119,0.113,0.116,0.098,0.097,0.1,0.105,0.104,0.104,0.101,0.09,0.1,0.102,0.099,0.094,0.087,0.098,0.097,0.103,0.096,0.097,0.106,0.101,0.106,0.097,0.098,0.101,0.107,0.094,0.093,0.093,0.099,0.1,0.095,0.092,0.088,0.089,0.092,0.091,0.091,0.089,0.092,0.092,0.093,0.09,0.088,0.091,0.091,0.117,0.115,0.114,0.115,0.115,0.095,0.089,0.095,0.09,0.09,0.093,0.094,0.101,0.097,0.096,0.102,0.088,0.087,0.09,0.091,0.111,0.099,0.095,0.09,0.093,0.101,0.1,0.099,0.1,0.099,0.095,0.093,0.094,0.092,0.09,0.099,0.088,0.085,0.084,0.085,0.095,0.096,0.087,0.088,0.093,0.09,0.092,0.086,0.096,0.091,0.087,0.046,0.064,0.064,0.066,0.066,0.06,0.063,0.071,0.072,0.07,0.068,0.073,0.07,0.072,0.076,0.075,0.072,0.07,0.071,0.072,0.072,0.074,0.073,0.066,0.069,0.066,0.08,0.075,0.079,0.077,0.074,0.064,0.071,0.069,0.074,0.077,0.068,0.067,0.073,0.073,0.075,0.066,0.068,0.073,0.069,0.069,0.067,0.069,0.075,0.069,0.065,0.065,0.065,0.063,0.066,0.063,0.065,0.073,0.073,0.062,0.074,0.072,0.067,0.069,0.069,0.07,0.07,0.069,0.074,0.073,0.067,0.076,0.07,0.074,0.068,0.066,0.085,0.08,0.084,0.085,0.086,0.071,0.072,0.077,0.076,0.075,0.07,0.073,0.076,0.069,0.078,0.069,0.073,0.071,0.067,0.073,0.07,0.073,0.075,0.068,0.074
top_16,0.286,0.429,0.286,0.286,0.357,0.357,0.357,0.143,0.214,0.214,0.214,0.214,0.143,0.143,0.143,0.214,0.286,0.214,0.143,0.071,0.214,0.214,0.286,0.286,0.214,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.214,0.357,0.286,0.357,0.357,0.286,0.429,0.286,0.286,0.286,0.286,0.214,0.214,0.286,0.286,0.286,0.214,0.357,0.357,0.286,0.357,0.286,0.286,0.286,0.286,0.143,0.143,0.143,0.143,0.143,0.143,0.214,0.143,0.143,0.214,0.214,0.214,0.214,0.214,0.214,0.286,0.286,0.214,0.286,0.357,0.357,0.286,0.286,0.286,0.286,0.357,0.357,0.357,0.357,0.357,0.214,0.214,0.214,0.143,0.286,0.214,0.286,0.214,0.214,0.143,0.286,0.286,0.286,0.357,0.357,0.214,,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.214,0.071,0.071,0.143,0.214,0.214,0.214,0.143,0.214,0.143,0.214,0.143,0.143,0.214,0.143,0.214,0.071,0.143,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.143,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.214,0.214,0.214,0.214,0.214,0.214,0.143,0.214,0.214,0.143,0.143,0.143,0.214,0.143,0.143,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214
Average_Precision,0.24,0.352,0.244,0.205,0.222,0.214,0.233,0.189,0.191,0.207,0.239,0.244,0.199,0.205,0.129,0.221,0.239,0.234,0.166,0.122,0.236,0.236,0.273,0.229,0.145,0.191,0.239,0.29,0.277,0.251,0.279,0.269,0.246,0.253,0.265,0.32,0.283,0.257,0.254,0.238,0.233,0.235,0.234,0.224,0.217,0.219,0.232,0.302,0.178,0.236,0.305,0.294,0.213,0.247,0.244,0.244,0.245,0.204,0.179,0.199,0.207,0.185,0.185,0.237,0.208,0.154,0.173,0.227,0.202,0.161,0.173,0.192,0.217,0.26,0.167,0.174,0.261,0.264,0.248,0.248,0.248,0.247,0.208,0.25,0.247,0.248,0.236,0.177,0.202,0.205,0.202,0.163,0.217,0.196,0.204,0.171,0.174,0.201,0.19,0.234,0.298,0.222,0.158,0.057,0.082,0.088,0.09,0.093,0.089,0.118,0.167,0.128,0.095,0.095,0.122,0.182,0.154,0.189,0.136,0.121,0.114,0.135,0.132,0.096,0.106,0.1,0.102,0.101,0.083,0.237,0.186,0.145,0.14,0.168,0.212,0.128,0.103,0.125,0.132,0.208,0.178,0.166,0.175,0.156,0.219,0.177,0.138,0.17,0.135,0.151,0.178,0.126,0.162,0.16,0.084,0.084,0.081,0.085,0.081,0.159,0.17,0.168,0.153,0.174,0.168,0.135,0.151,0.194,0.183,0.128,0.16,0.192,0.19,0.162,0.105,0.117,0.146,0.149,0.166,0.187,0.179,0.185,0.186,0.192,0.217,0.194,0.169,0.201,0.166,0.204,0.185,0.195,0.18,0.201,0.206,0.155,0.151,0.149,0.191,0.127,0.16,0.137,0.156,0.156
prize_metric,0.824,0.846,0.835,0.843,0.859,0.851,0.855,0.826,0.823,0.83,0.839,0.836,0.836,0.831,0.809,0.83,0.833,0.827,0.817,0.801,0.825,0.823,0.835,0.821,0.824,0.84,0.83,0.839,0.825,0.826,0.83,0.841,0.818,0.816,0.815,0.828,0.829,0.82,0.812,0.803,0.807,0.812,0.811,0.81,0.806,0.812,0.813,0.816,0.81,0.804,0.811,0.811,0.856,0.854,0.852,0.853,0.854,0.82,0.805,0.819,0.81,0.81,0.816,0.818,0.83,0.823,0.822,0.832,0.804,0.802,0.808,0.811,0.848,0.828,0.819,0.808,0.815,0.83,0.83,0.827,0.829,0.827,0.82,0.816,0.817,0.812,0.809,0.828,0.803,0.797,0.794,0.796,0.82,0.822,0.801,0.805,0.815,0.809,0.813,0.8,0.822,0.81,0.803,0.599,0.723,0.721,0.729,0.732,0.702,0.718,0.75,0.755,0.747,0.739,0.758,0.746,0.753,0.769,0.765,0.755,0.747,0.752,0.753,0.753,0.762,0.757,0.73,0.742,0.732,0.782,0.765,0.779,0.769,0.76,0.721,0.749,0.744,0.762,0.77,0.74,0.735,0.757,0.758,0.764,0.73,0.738,0.757,0.742,0.741,0.734,0.741,0.765,0.741,0.728,0.725,0.725,0.717,0.73,0.715,0.727,0.756,0.757,0.711,0.763,0.754,0.734,0.741,0.743,0.746,0.746,0.744,0.762,0.758,0.735,0.769,0.745,0.76,0.738,0.731,0.793,0.782,0.792,0.795,0.798,0.752,0.756,0.77,0.767,0.764,0.749,0.758,0.769,0.741,0.775,0.744,0.759,0.752,0.736,0.758,0.745,0.758,0.766,0.738,0.76
Reciprocal_rank,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,22.3385,7.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,6.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,6.0,8.0,6.0,4.0,3.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
Coverage,266.0,290.0,254.0,243.0,245.0,236.0,236.0,237.0,247.0,267.0,259.0,257.0,210.0,239.0,273.0,240.0,248.0,218.0,259.0,258.0,245.0,251.0,243.0,263.0,264.0,264.0,262.0,256.0,254.0,262.0,261.0,257.0,245.0,247.0,254.0,247.0,245.0,245.0,257.0,268.0,268.0,258.0,251.0,267.0,273.0,270.0,264.0,256.0,257.0,263.0,266.0,262.0,223.0,236.0,235.0,236.0,236.0,238.0,245.0,239.0,245.0,245.0,213.0,233.0,249.0,249.0,248.0,213.0,259.0,259.0,266.0,257.0,237.0,265.0,255.0,271.0,264.0,268.0,261.0,265.0,261.0,258.0,240.0,245.0,248.0,250.0,249.0,237.0,264.0,265.0,266.0,244.0,234.0,268.0,268.0,271.0,268.0,254.0,257.0,265.0,253.0,257.0,245.0,313.325,298.0,301.0,299.0,299.0,301.0,313.0,304.0,314.0,314.0,297.0,315.0,310.0,238.0,233.0,235.0,317.0,274.0,258.0,268.0,260.0,298.0,263.0,274.0,267.0,273.0,291.0,285.0,285.0,277.0,278.0,291.0,271.0,293.0,277.0,266.0,302.0,287.0,301.0,285.0,276.0,298.0,289.0,263.0,282.0,285.0,302.0,297.0,279.0,295.0,295.0,299.0,301.0,301.0,298.0,300.0,309.0,314.0,313.0,312.0,287.0,309.0,311.0,314.0,317.0,304.0,311.0,277.0,249.0,245.0,267.0,265.0,279.0,266.0,266.0,276.0,287.0,266.0,273.0,266.0,266.0,290.0,283.0,281.0,283.0,282.0,305.0,301.0,303.0,300.0,299.0,301.0,291.0,284.0,285.0,241.0,295.0,247.0,297.0,286.0,271.0
top_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
