,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_max_articles,random,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10
Metric1,0.292,0.236,0.257,0.272,0.292,0.292,0.281,0.281,0.262,0.275,0.283,0.253,0.248,0.24,0.242,0.237,0.248,0.227,0.203,0.214,0.202,0.188,0.255,0.181,0.178,0.167,0.147,0.306,0.304,0.312,0.302,0.329,0.286,0.294,0.331,0.307,0.345,0.286,0.248,0.277,0.252,0.307,0.264,0.252,0.244,0.221,0.255,0.248,0.221,0.209,0.196,0.221,0.275,0.271,0.288,0.277,0.274,0.305,0.316,0.355,0.332,0.332,0.307,0.253,0.239,0.231,0.236,0.241,0.192,0.222,0.204,0.211,0.227,0.192,0.153,0.168,0.156,0.326,0.317,0.313,0.316,0.321,0.375,0.396,0.392,0.338,0.325,0.311,0.317,0.311,0.321,0.325,0.291,0.3,0.287,0.274,0.281,0.248,0.293,0.229,0.203,0.221,0.04,0.033,0.045,0.044,0.048,0.047,0.043,0.042,0.041,0.044,0.043,0.04,0.042,0.043,0.04,0.043,0.041,0.039,0.039,0.047,0.046,0.046,0.043,0.044,0.042,0.043,0.042,0.041,0.038,0.038,0.037,0.037,0.035,0.035,0.039,0.037,0.036,0.035,0.041,0.04,0.037,0.042,0.037,0.04,0.04,0.042,0.043,0.04,0.045,0.039,0.044,0.042,0.047,0.044,0.046,0.044,0.046,0.042,0.042,0.044,0.042,0.043,0.041,0.042,0.043,0.042,0.04,0.038,0.044,0.047,0.04,0.043,0.042,0.042,0.044,0.044,0.044,0.04,0.039,0.039,0.039,0.039,0.036,0.035,0.035,0.037,0.036,0.036,0.046,0.038,0.039,0.039,0.039,0.043,0.039,0.036,0.037,0.044,0.045,0.039,0.041,0.041
top_15,0.417,0.417,0.5,0.417,0.5,0.583,0.417,0.5,0.5,0.5,0.5,0.583,0.417,0.417,0.417,0.333,0.5,0.417,0.333,0.417,0.25,0.25,0.417,0.417,0.417,0.25,0.25,0.583,0.5,0.583,0.5,0.667,0.583,0.5,0.583,0.583,0.583,0.583,0.417,0.583,0.5,0.583,0.583,0.5,0.5,0.417,0.5,0.417,0.417,0.333,0.333,0.417,0.583,0.5,0.5,0.5,0.5,0.5,0.5,0.583,0.5,0.5,0.417,0.5,0.333,0.417,0.5,0.417,0.333,0.417,0.333,0.417,0.417,0.417,0.25,0.417,0.417,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.417,0.667,0.583,0.583,0.667,0.5,0.583,0.417,0.5,0.417,0.5,0.417,0.5,0.417,0.5,0.0,,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.083,0.083,0.167,0.167,0.25,0.083,0.083,0.083,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.083,0.083,0.0,0.083,0.083,0.083,0.083,0.0,0.083,0.083,0.083,0.083,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.083,0.083,0.167,0.167,0.167,0.083,0.083,0.083,0.083,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,0.083,0.0,0.083,0.083,0.083,0.0,0.0,0.083,0.083,0.083,0.083
Average_Precision,0.408,0.375,0.366,0.391,0.413,0.429,0.392,0.343,0.379,0.44,0.431,0.409,0.314,0.367,0.397,0.366,0.347,0.317,0.324,0.341,0.325,0.241,0.31,0.277,0.32,0.296,0.19,0.458,0.434,0.575,0.508,0.585,0.373,0.311,0.385,0.452,0.428,0.335,0.369,0.417,0.335,0.451,0.395,0.407,0.45,0.403,0.457,0.442,0.381,0.433,0.371,0.409,0.472,0.405,0.419,0.422,0.423,0.335,0.331,0.367,0.352,0.35,0.383,0.383,0.434,0.313,0.343,0.424,0.246,0.344,0.274,0.315,0.337,0.303,0.221,0.259,0.356,0.561,0.577,0.573,0.576,0.579,0.448,0.48,0.473,0.389,0.379,0.387,0.435,0.49,0.451,0.424,0.426,0.465,0.515,0.457,0.456,0.443,0.439,0.382,0.35,0.406,0.042,0.044,0.072,0.083,0.081,0.078,0.079,0.071,0.082,0.079,0.073,0.073,0.066,0.086,0.082,0.083,0.074,0.049,0.055,0.088,0.08,0.091,0.052,0.058,0.054,0.063,0.077,0.04,0.036,0.036,0.035,0.035,0.032,0.033,0.037,0.036,0.032,0.035,0.047,0.044,0.041,0.048,0.036,0.046,0.048,0.052,0.053,0.041,0.056,0.048,0.057,0.05,0.076,0.074,0.072,0.07,0.072,0.071,0.072,0.072,0.073,0.073,0.062,0.074,0.072,0.069,0.066,0.045,0.056,0.079,0.062,0.071,0.055,0.052,0.067,0.061,0.084,0.038,0.037,0.038,0.038,0.039,0.032,0.032,0.032,0.034,0.033,0.036,0.056,0.038,0.046,0.046,0.036,0.051,0.045,0.043,0.034,0.052,0.056,0.047,0.049,0.049
prize_metric,0.959,0.945,0.951,0.954,0.958,0.958,0.956,0.956,0.952,0.955,0.957,0.95,0.949,0.946,0.947,0.946,0.949,0.942,0.934,0.938,0.934,0.928,0.95,0.925,0.923,0.917,0.904,0.961,0.96,0.962,0.96,0.964,0.957,0.959,0.965,0.961,0.967,0.957,0.948,0.955,0.95,0.961,0.952,0.95,0.947,0.941,0.95,0.948,0.941,0.936,0.931,0.94,0.955,0.954,0.958,0.955,0.955,0.961,0.963,0.968,0.965,0.965,0.961,0.95,0.946,0.944,0.945,0.947,0.929,0.941,0.935,0.937,0.943,0.929,0.908,0.917,0.91,0.964,0.963,0.962,0.963,0.963,0.971,0.973,0.972,0.966,0.964,0.962,0.963,0.962,0.963,0.964,0.958,0.96,0.957,0.955,0.956,0.948,0.959,0.943,0.934,0.94,0.609,0.517,0.648,0.645,0.671,0.668,0.63,0.627,0.619,0.639,0.63,0.611,0.621,0.633,0.602,0.63,0.618,0.596,0.598,0.665,0.657,0.656,0.631,0.641,0.623,0.637,0.627,0.615,0.583,0.583,0.577,0.571,0.552,0.554,0.598,0.578,0.562,0.553,0.619,0.607,0.569,0.627,0.576,0.605,0.606,0.623,0.63,0.606,0.649,0.59,0.645,0.622,0.663,0.641,0.659,0.645,0.657,0.623,0.63,0.641,0.629,0.633,0.614,0.623,0.633,0.627,0.606,0.58,0.639,0.664,0.606,0.634,0.627,0.625,0.644,0.641,0.642,0.602,0.596,0.595,0.597,0.599,0.557,0.55,0.553,0.57,0.556,0.565,0.66,0.587,0.591,0.595,0.593,0.632,0.593,0.565,0.569,0.647,0.65,0.599,0.612,0.614
Reciprocal_rank,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,30.6875,8.0,6.0,7.0,6.0,5.0,10.0,7.0,8.0,7.0,6.0,11.0,6.0,6.0,5.0,6.0,13.0,9.0,7.0,7.0,8.0,15.0,12.0,15.0,12.0,8.0,19.0,27.0,26.0,24.0,24.0,29.0,41.0,34.0,33.0,43.0,23.0,11.0,10.0,10.0,12.0,24.0,11.0,8.0,10.0,12.0,31.0,11.0,9.0,11.0,16.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,7.0,8.0,8.0,13.0,12.0,8.0,11.0,9.0,15.0,13.0,15.0,14.0,3.0,23.0,25.0,20.0,20.0,19.0,32.0,33.0,32.0,32.0,34.0,22.0,9.0,40.0,8.0,9.0,40.0,9.0,8.0,8.0,42.0,23.0,9.0,13.0,10.0,10.0
Coverage,59.0,123.0,71.0,71.0,66.0,69.0,71.0,64.0,88.0,95.0,94.0,105.0,78.0,99.0,110.0,104.0,113.0,84.0,112.0,145.0,141.0,136.0,79.0,151.0,162.0,164.0,158.0,67.0,70.0,68.0,67.0,61.0,50.0,51.0,59.0,56.0,50.0,57.0,94.0,131.0,87.0,68.0,59.0,102.0,142.0,97.0,77.0,74.0,116.0,153.0,106.0,87.0,73.0,71.0,68.0,70.0,71.0,52.0,51.0,40.0,49.0,46.0,44.0,103.0,132.0,131.0,124.0,75.0,111.0,151.0,142.0,141.0,74.0,134.0,167.0,165.0,195.0,69.0,68.0,70.0,69.0,67.0,52.0,49.0,51.0,50.0,55.0,57.0,87.0,92.0,87.0,87.0,62.0,93.0,97.0,94.0,95.0,80.0,58.0,100.0,106.0,103.0,404.0,372.0175,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0,404.0,404.0,404.0,403.0,403.0
top_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
