,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_max_articles,random,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10
Metric1,0.165,0.165,0.177,0.183,0.151,0.171,0.146,0.17,0.157,0.145,0.163,0.139,0.167,0.144,0.147,0.15,0.137,0.159,0.145,0.154,0.163,0.148,0.16,0.139,0.186,0.188,0.175,0.143,0.147,0.145,0.147,0.154,0.134,0.173,0.172,0.144,0.162,0.159,0.165,0.174,0.147,0.156,0.161,0.173,0.186,0.152,0.152,0.187,0.195,0.185,0.159,0.135,0.178,0.182,0.172,0.172,0.176,0.173,0.17,0.156,0.185,0.181,0.174,0.168,0.179,0.191,0.155,0.163,0.153,0.165,0.167,0.144,0.149,0.171,0.173,0.181,0.19,0.139,0.142,0.143,0.144,0.144,0.132,0.15,0.152,0.153,0.15,0.146,0.152,0.156,0.158,0.152,0.175,0.142,0.156,0.156,0.153,0.233,0.143,0.158,0.144,0.153,0.068,0.035,0.06,0.059,0.059,0.06,0.056,0.067,0.07,0.057,0.061,0.068,0.085,0.077,0.074,0.078,0.086,0.084,0.074,0.081,0.09,0.09,0.078,0.074,0.072,0.085,0.085,0.07,0.069,0.074,0.072,0.07,0.077,0.075,0.076,0.073,0.076,0.082,0.068,0.074,0.067,0.071,0.079,0.07,0.072,0.067,0.075,0.071,0.062,0.064,0.066,0.077,0.059,0.059,0.057,0.057,0.055,0.062,0.069,0.053,0.052,0.055,0.089,0.073,0.064,0.092,0.091,0.083,0.083,0.073,0.082,0.076,0.078,0.075,0.081,0.083,0.083,0.071,0.072,0.072,0.071,0.071,0.079,0.074,0.075,0.071,0.072,0.077,0.067,0.073,0.07,0.069,0.073,0.072,0.071,0.072,0.073,0.069,0.069,0.069,0.072,0.071
top_15,0.462,0.462,0.462,0.538,0.538,0.538,0.462,0.538,0.462,0.462,0.462,0.462,0.538,0.462,0.462,0.462,0.462,0.538,0.462,0.462,0.462,0.462,0.538,0.462,0.462,0.538,0.462,0.538,0.538,0.462,0.462,0.462,0.462,0.385,0.385,0.385,0.385,0.385,0.462,0.538,0.538,0.538,0.462,0.462,0.462,0.538,0.538,0.462,0.462,0.462,0.538,0.538,0.462,0.462,0.462,0.462,0.462,0.462,0.538,0.538,0.538,0.538,0.538,0.462,0.538,0.538,0.538,0.538,0.462,0.538,0.462,0.538,0.538,0.462,0.538,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.385,0.385,0.385,0.385,0.462,0.538,0.538,0.385,0.462,0.462,0.462,0.538,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.077,,0.077,0.154,0.154,0.231,0.077,0.231,0.231,0.154,0.231,0.308,0.308,0.308,0.308,0.308,0.308,0.385,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.385,0.385,0.077,0.077,0.077,0.077,0.077,0.154,0.154,0.154,0.154,0.154,0.231,0.077,0.154,0.154,0.154,0.231,0.154,0.154,0.231,0.231,0.231,0.154,0.154,0.154,0.231,0.077,0.077,0.077,0.077,0.077,0.154,0.231,0.154,0.154,0.154,0.308,0.308,0.308,0.308,0.308,0.385,0.308,0.308,0.308,0.308,0.308,0.308,0.385,0.385,0.385,0.077,0.077,0.077,0.077,0.077,0.154,0.154,0.154,0.154,0.077,0.231,0.077,0.154,0.077,0.154,0.231,0.231,0.154,0.231,0.231,0.231,0.231,0.154,0.231,0.231
Average_Precision,0.545,0.504,0.491,0.518,0.481,0.526,0.476,0.475,0.461,0.493,0.491,0.502,0.507,0.505,0.502,0.534,0.487,0.483,0.513,0.527,0.526,0.497,0.519,0.509,0.512,0.548,0.493,0.484,0.46,0.436,0.436,0.442,0.463,0.479,0.457,0.44,0.443,0.447,0.501,0.487,0.515,0.487,0.52,0.496,0.531,0.518,0.524,0.534,0.541,0.507,0.515,0.501,0.49,0.495,0.477,0.489,0.484,0.463,0.475,0.475,0.481,0.47,0.495,0.547,0.544,0.55,0.52,0.49,0.547,0.553,0.511,0.494,0.505,0.535,0.53,0.512,0.526,0.454,0.451,0.464,0.465,0.466,0.492,0.501,0.487,0.5,0.502,0.443,0.495,0.494,0.456,0.451,0.53,0.464,0.53,0.538,0.499,0.541,0.481,0.538,0.512,0.488,0.128,0.045,0.073,0.073,0.077,0.1,0.076,0.116,0.12,0.087,0.105,0.152,0.156,0.14,0.145,0.144,0.148,0.185,0.14,0.151,0.149,0.15,0.143,0.177,0.159,0.204,0.194,0.073,0.07,0.083,0.077,0.075,0.112,0.118,0.111,0.107,0.111,0.244,0.085,0.11,0.089,0.107,0.242,0.134,0.105,0.108,0.141,0.17,0.128,0.088,0.089,0.133,0.076,0.077,0.073,0.073,0.071,0.088,0.12,0.076,0.077,0.08,0.169,0.156,0.155,0.148,0.149,0.202,0.17,0.131,0.139,0.137,0.162,0.182,0.193,0.234,0.169,0.077,0.078,0.077,0.076,0.077,0.115,0.118,0.107,0.087,0.078,0.212,0.087,0.113,0.092,0.101,0.17,0.166,0.102,0.122,0.12,0.141,0.156,0.117,0.134,0.109
prize_metric,0.91,0.91,0.917,0.92,0.9,0.913,0.896,0.912,0.904,0.895,0.908,0.889,0.911,0.894,0.897,0.899,0.888,0.905,0.895,0.902,0.908,0.897,0.906,0.89,0.921,0.922,0.915,0.893,0.896,0.895,0.896,0.901,0.885,0.914,0.914,0.894,0.906,0.905,0.909,0.915,0.896,0.903,0.907,0.914,0.921,0.9,0.9,0.922,0.926,0.921,0.905,0.885,0.917,0.919,0.914,0.914,0.916,0.914,0.912,0.903,0.921,0.919,0.915,0.911,0.918,0.924,0.903,0.908,0.901,0.91,0.911,0.894,0.898,0.913,0.914,0.919,0.923,0.889,0.892,0.893,0.894,0.893,0.883,0.899,0.9,0.901,0.898,0.895,0.9,0.903,0.905,0.899,0.916,0.892,0.904,0.903,0.9,0.94,0.893,0.905,0.894,0.9,0.76,0.505,0.723,0.715,0.718,0.722,0.701,0.754,0.762,0.706,0.728,0.758,0.808,0.786,0.777,0.79,0.811,0.805,0.778,0.799,0.819,0.819,0.789,0.779,0.771,0.809,0.808,0.765,0.762,0.778,0.77,0.761,0.786,0.782,0.784,0.774,0.781,0.801,0.755,0.776,0.75,0.765,0.793,0.764,0.769,0.753,0.781,0.768,0.732,0.742,0.748,0.784,0.718,0.719,0.706,0.709,0.693,0.731,0.759,0.685,0.68,0.696,0.818,0.775,0.738,0.824,0.822,0.804,0.804,0.774,0.801,0.785,0.79,0.781,0.799,0.802,0.804,0.767,0.77,0.77,0.768,0.767,0.792,0.777,0.782,0.765,0.769,0.787,0.752,0.773,0.764,0.759,0.775,0.772,0.766,0.77,0.774,0.759,0.76,0.761,0.771,0.765
Reciprocal_rank,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,28.997,8.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,8.0,7.0,5.0,7.0,3.0,7.0,8.0,6.0,8.0,3.0,4.0,6.0,3.0,3.0,10.0,12.0,6.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,1.0,9.0,4.0,9.0,6.0,1.0,2.0,5.0,7.0,3.0,3.0,2.0,9.0,8.0,3.0,6.0,6.0,7.0,7.0,8.0,9.0,3.0,9.0,8.0,8.0,3.0,3.0,2.0,7.0,8.0,3.0,3.0,8.0,5.0,7.0,4.0,3.0,3.0,2.0,4.0,7.0,7.0,8.0,8.0,7.0,3.0,2.0,3.0,10.0,11.0,1.0,5.0,5.0,6.0,5.0,2.0,2.0,6.0,6.0,6.0,4.0,2.0,3.0,5.0,7.0
Coverage,209.0,224.0,217.0,220.0,235.0,236.0,223.0,225.0,209.0,223.0,207.0,216.0,239.0,224.0,239.0,217.0,219.0,248.0,229.0,244.0,225.0,222.0,246.0,259.0,174.0,164.0,163.0,274.0,245.0,245.0,240.0,223.0,278.0,213.0,213.0,215.0,177.0,212.0,251.0,196.0,217.0,196.0,214.0,258.0,166.0,216.0,206.0,175.0,187.0,184.0,198.0,238.0,227.0,225.0,224.0,223.0,221.0,212.0,210.0,210.0,203.0,202.0,208.0,221.0,207.0,211.0,213.0,234.0,241.0,221.0,232.0,236.0,241.0,182.0,216.0,184.0,163.0,250.0,249.0,252.0,250.0,250.0,276.0,222.0,210.0,210.0,222.0,216.0,229.0,228.0,207.0,229.0,167.0,227.0,216.0,217.0,208.0,99.0,257.0,193.0,228.0,202.0,327.0,381.56575,204.0,201.0,207.0,339.0,296.0,275.0,243.0,271.0,275.0,270.0,286.0,281.0,302.0,295.0,297.0,301.0,319.0,323.0,317.0,311.0,298.0,332.0,336.0,327.0,319.0,275.0,272.0,263.0,263.0,272.0,201.0,226.0,228.0,201.0,238.0,227.0,263.0,229.0,247.0,263.0,247.0,265.0,252.0,261.0,276.0,290.0,304.0,277.0,256.0,250.0,212.0,210.0,208.0,209.0,287.0,280.0,265.0,269.0,274.0,268.0,278.0,279.0,348.0,265.0,269.0,283.0,298.0,299.0,314.0,288.0,294.0,309.0,319.0,325.0,321.0,278.0,279.0,276.0,275.0,272.0,214.0,222.0,222.0,235.0,228.0,233.0,264.0,270.0,263.0,263.0,280.0,260.0,247.0,266.0,251.0,294.0,279.0,279.0,278.0,240.0
top_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
