Author name,Cosine similarity
Σπυρίδων Σιούτας,0.7288226988385141
Μίνως Γαροφαλάκης,0.7287362957895149
Lydia Kavraki,0.7285831393099356
Δημήτριος Ιωαννίδης,0.7271654996375259
Θεόδωρος Τζουραμάνης,0.7271555848264402
Ανδρέας Φλώρος ,0.7250013582817367
Τασούλα Γεωργάκη,0.7248043147000389
Τιμολέων Σελλής,0.7232445324110666
Δημήτριος Αχλιόπτας,0.7229848566406587
Δημήτριος Πλεξουσάκης,0.7213918597029023
Vassilis Kostakos,0.721287530298987
Βασίλης Χριστοφίδης,0.721228858260191
Ιωάννης Θεοδωρίδης,0.7210321782896055
Βασίλειος Βασσάλος,0.7209041556472662
Μαργκερίτα Αντόνα,0.7207579258016338
Χαράλαμπος Καραγιαννίδης ,0.7199322894402438
Ελένη Στρούλια,0.719651467036188
Μιχαήλ Ταρουδάκης,0.7194908696835007
Βασίλειος Κόμης,0.7191690034828774
Χρήστος Ζαρολιάγκης,0.7191009344818811
Δημήτριος Σάμψων,0.7190759857993366
Παντελής Μπάγκος,0.7186513095841753
Παύλος Εφραιμίδης,0.7183475031422293
Δημήτριος Σερπάνος ,0.7182243069458721
Παναγιώτης Ροντογιάννης,0.717873898965667
Νεοκλής Πολυζώτης,0.7176451917895204
Παναγιώτης Κωνσταντόπουλος,0.7173820862738838
Ευαγγελία Πιτουρά,0.7167377108961741
Νικόλαος Καραμπετάκης,0.7164413143648425
Μαρία - Αικατερίνη Σατρατζέμη,0.7161155025357132
Ξενοφών  Ζαμπούλης,0.7149784823713883
Αντώνιος Σαββίδης,0.7145829191855356
Διομήδης Σπινέλλης,0.7143216238169676
Γεώργιος Λέπουρας,0.7143006080203687
Ιωάννης Τόλλης,0.714152171577407
Ανδρέας Παπασαλούρος,0.7137593863405034
Κωνσταντίνος Μουρλάς,0.7137209759681334
Εμμανουήλ Λουράκης,0.7133752189304658
Εμμανουήλ Κουμπαράκης,0.7124022516677458
Ιωάννης Εμίρης,0.7123459657676631
Ιωάννης Ρέκανος,0.7121685147579695
Θωμάς Ξένος,0.7118240154248107
Αθανάσιος Νταραντούμης,0.711554099716964
Δημήτριος  Πάντος,0.7112298556429367
Αναστάσιος Μικρόπουλος,0.7110457642337892
Spiros Mancoridis,0.7103578290505139
Συμεών Ρετάλης,0.7102154405803638
Γεώργιος Ροβιθάκης,0.7080168586270437
Γιώργος Γεωργακόπουλος,0.7079232917022173
Αργύριος Δέντσορας,0.7078895404575005
Γεώργιος-Όθων Γλεντής,0.707338830462165
Νικόλαος Μαμουλής,0.7068636753315842
Panos Linos,0.7067278676790237
Παναγιώτης Καλνής,0.7062669978880614
Ιωάννης Σταματίου,0.7052836115420267
Κωνσταντίνος Τσίχλας,0.7048841859939341
Γιάννης Παπακωνσταντίνου,0.7038140985394702
Παναγιώτης Μπένος,0.7034890895383409
Σωτήρης Σκεβούλης,0.7031224145182491
Κων/νος Μπερμπερίδης,0.702418848085943
Γεώργιος Τόμπρας ,0.7014467039006623
Χρυσή Κοκολογιαννάκη,0.7000914567682905
Νικόλαος Πελέκης,0.6999299063728117
Θεόδουλος Γαρεφαλάκης,0.6996159718808809
Αντώνιος Συμβώνης,0.698814772183524
Παύλος Πέππας,0.6986554696283449
Εμμανουήλ Γιακουμάκης,0.6966099855665245
Ιωάννης Νικολαϊδης,0.6964031843425897
Παναγιώτης Βασιλειάδης,0.6955416605109253
Παντελής Αγγελίδης,0.694924941851566
Βαγγέλης Πάσχος,0.6937603756047319
Γεώργιος Σταμούλης,0.6936272472788149
