Author name,Cosine similarity
Παναγιώτης Τσανάκας,0.7395420671264115
Γεώργιος Ευαγγελίδης,0.7395309700230847
Ευτύχιος Κουτρούλης,0.7393063883427322
Σπυρίδων-Γεράσιμος  Λάλης,0.7390654218923386
Ηρακλής  Αβραμόπουλος,0.7388172285924653
Λεωνίδας Γεωργιάδης,0.7386638275705737
Γεώργιος Παπαϊωάννου,0.73830050133712
Διονύσιος Πνευματικάτος ,0.7381377948579697
Αντώνιος Μπόγρης,0.7380928094522313
Παναγιώτης Δεμέστιχας,0.7378702870893574
Θεοδώρα Βαρβαρίγου,0.737855253351184
Χαρίδημος  Βέργος,0.7359006635173503
Θεόδωρος  Αποστολόπουλος,0.7358830055286616
Τασούλα Γεωργάκη,0.7358647568532974
Τραιανός Γιούλτσης,0.735701715426234
Νικόλαος Παπασπύρου,0.7352071521810141
Εργίνα Καβαλλιεράτου,0.7347513945718134
Κωνσταντίνος Στεφανίδης,0.7344327062798507
Μιλτιάδης Πετρίδης,0.7337139117487894
Σωτήριος Νικολετσέας,0.7334661802486998
Ιωάννης Πρατικάκης,0.7331594000444475
Γεώργιος Τσιατούχας,0.7329958630239568
Λεωνίδας Παληός,0.7328482772176574
Δημήτριος  Συβρίδης,0.732472408561174
Γεώργιος Καρύπης,0.7321793382519423
Θεόδωρος Τζουραμάνης,0.731735088357482
Διομήδης Σπινέλλης,0.7314725363066691
 Δημήτριος Νικολός,0.7314551397631053
Ιωάννης Δημόπουλος,0.7307934427631803
Νίκος Μαγκλαβέρας,0.7306420701519221
Ιωάννης Μαυρίδης,0.7306358743910771
Αργύριος Δέντσορας,0.7305800299403264
Εμμανουήλ Μαραγκουδάκης,0.7305690283911996
Χρήστος Ζαρολιάγκης,0.7305079235565948
Ανδρέας Ανδρέου,0.7302235760483966
Ιωάννης Ζάννος ,0.730005849087163
Σπυρίδων Σιούτας,0.729810367836139
Ηρακλής Βαρλάμης,0.7297951036875461
Περικλής Μήτκας,0.7280274060769872
Ευάγγελος Μήλιος,0.727887359714814
Δημήτριος Ιακωβίδης,0.7271654903881266
