Author name,Cosine similarity
Ξενοφών  Ζαμπούλης,0.7348946988362074
Vassilis Kostakos,0.7347595093947643
Ιωάννης Μαυρίδης,0.7342726263011881
Antonis Kakas,0.7342531493541553
Γεώργιος Ροβιθάκης,0.7328800017260141
Παναγιώτης Καλνής,0.732793809479371
Γεώργιος Κουρουπέτρογλου ,0.7320713648637291
Γεώργιος Σταμούλης,0.7306029139603152
Βαγγέλης Πάσχος,0.730076055776314
Grigorios Antoniou,0.7293976031095853
Νικόλαος Καραμπετάκης,0.7287677512429374
Ιωάννης Τόλλης,0.7283355408844229
Γιώργος Γεωργακόπουλος,0.7276883738637175
Ιωάννης Ρέκανος,0.7276392601333712
Κωνσταντίνος Στάθης,0.7268255271446958
Ιωάννης Γαροφαλάκης,0.7265805253620123
Τιμολέων Σελλής,0.7253713373616034
Παντελής Αγγελίδης,0.7253072569627254
Χρυσή Κοκολογιαννάκη,0.7248844958727942
Παναγιώτης Μεταξάς,0.7233053998364326
Γιώργος Τουρλάκης,0.7229347089031274
Κωνσταντίνος Στεφανίδης,0.7216057520039819
Αθανάσιος Τυροπάνης,0.7215118043169972
Ιωάννης Σταματίου,0.7214055216866091
Νικόλαος Μαμουλής,0.7212018666052527
Ιωάννης Νικολαϊδης,0.7211240595414141
Ευαγγελία Πιτουρά,0.721041674766857
 Κωνσταντίνος Μπάλας,0.7210278133800812
Διομήδης Σπινέλλης,0.7210185598808014
Κωνσταντίνος Τσίχλας,0.72019750762917
Γεώργιος Τόμπρας ,0.7198780251821983
Θεόδωρος Δαλαμάγκας,0.7198284923732523
Αναστάσιος  Οικονομίδης,0.7196808748459482
Νικόλαος Πελέκης,0.7196140468872917
Παναγιώτης Μπένος,0.719022995358112
Σωτήριος Νικολετσέας,0.7189331372905374
Νικόλαος Αβούρης,0.7186531898149572
Αργύριος Δέντσορας,0.7150970777351183
Spiros Mancoridis,0.7135947209989111
Σπυρίδων-Γεράσιμος  Λάλης,0.7122564073522661
Κωνσταντινος Μαριος Αγγελοπουλος,0.7121486004977686
Θωμάς Ξένος,0.7120833029783495
Ελένη Στρούλια,0.7116882318089256
Αντώνιος Συμβώνης,0.7108562379945309
Βασίλειος Βασσάλος,0.7107336122457446
Ευριπίδης Μπάμπης,0.7103080318958462
Εμμανουήλ Γιακουμάκης,0.7098757520195047
Αντώνιος Μπικάκης,0.7096032139977315
Χαράλαμπος Κωνσταντόπουλος,0.7095178915292446
Δημητριος  Βέργαδος,0.7094342333383241
Μιχαήλ Ταρουδάκης,0.709150124183012
Panos Linos,0.7088079613221601
Γεώργιος Παπαϊωάννου,0.7084347651576872
Θεόδουλος Γαρεφαλάκης,0.7079516022092411
Σωτήρης Σκεβούλης,0.7059328541587631
Θεόδωρος  Αποστολόπουλος,0.7059321555947411
Εμμανουήλ Κουμπαράκης,0.7057663935520739
Δημήτριος Γκρίτζαλης,0.7055629249747548
Γεώργιος Χαλκιαδάκης,0.7055489986288801
Γεώργιος Συρακούλης,0.7052717173375916
Εμμανουήλ Μάγκος,0.7041280056452444
Κυριάκος Μουρατίδης,0.7037911979675522
Δημήτριος Πλεξουσάκης,0.7030211592381566
Απόστολος Δόλλας,0.7029546203821072
Λυσίμαχος-Παύλος Κόντης,0.7026562130016318
Vasilios Katos,0.702639166995686
Ευάγγελος Μαρκάτος,0.7019897556744225
Αριστείδης Παγουρτζής,0.7018711225208745
Βασίλειος Δημακόπουλος ,0.7018069144199076
Βασίλης Χριστοφίδης,0.7014083974020277
Δημήτριος Φωτάκης,0.7013180106508718
Ανδρέας Πιτσιλλίδης,0.7006558793720483
Ιωάννης Μουρτζόπουλος,0.7006194341156248
Ιωάννης Σμαραγδάκης,0.7003367755399523
Γιάννης Παπακωνσταντίνου,0.6992939294112119
Παναγιώτης Ροντογιάννης,0.6986022894135713
Μιχαήλ Βασιλακόπουλος,0.6980516842772994
Μαργκερίτα Αντόνα,0.6968387629940767
Ιωάννης Καραγιάννης,0.6954941637800054
 Σπυρίδων Νικολαϊδης,0.6953785302704558
Νικόλαος Μπέλλας ,0.6938467338226921
Στέφανος Γκρίτζαλης,0.6935263293942749
Νεκτάριος Κοζύρης,0.6931964878460148
Αιμίλιος-Βασίλειος  Καμπουρόπουλος ,0.6929279721048375
Αντώνιος Σαββίδης,0.6926889143160684
Ιωάννης Μανουσάκης,0.6923942453587203
Κωνσταντίνος Μασσέλος,0.6922260934115128
Ανδρέας Φλώρος ,0.6914033336907217
Παναγιώτης Βασιλειάδης,0.6913659749767369
Μαρία - Αικατερίνη Σατρατζέμη,0.6909897183170957
Δαμιανός Γαβαλάς,0.6905267378844101
Άρτεμις - Γεωργία Χατζηγεωργίου,0.6903826392783461
Κωνσταντίνος Στεργίου,0.689267209166518
Andreas Moshovos,0.6892489718269253
Μιχαήλ Δεβετσικιώτης - Χατζηνικολάου,0.6887272605449816
Δημήτριος Σάμψων,0.6886096815812606
Ιωάννης Ψαρράς,0.6883470205723714
Χρήστος Πολίτης,0.6882965923398509
Δημήτριος Τσουμάκος,0.6882541749541967
Σπυρίδων Μπλιώνας,0.6865296345945622
Κυριάκος Κουτουλάκος,0.6864248605722695
Γεώργιος Μακρής,0.6863743708148473
Θανάσης Χατζηλάκος,0.6861754285778915
Μαλαματή Λούτα,0.685714635319293
Δημήτριος Θηλυκός,0.6856869489576389
Χριστόφορος Κοζυράκης,0.6852184160118006
Βασίλειος Κόμης,0.6850691243342032
Χαράλαμπος Καραγιαννίδης ,0.6844635481115019
Δημήτριος Νικολόπουλος,0.6843480433830116
Λεωνίδας Γεωργιάδης,0.6837429531427239
George Karakostas,0.6837376477253416
Παναγιώτης Κωνσταντόπουλος,0.682870881624748
Γεώργιος Λέπουρας,0.6819196819049387
Παύλος Πέππας,0.6817476703718764
Δημήτριος Σούντρης,0.6811845232975553
Αλέξιος Μπίρμπας,0.6811191485606358
Αλέξανδρος Χατζηγεωργίου,0.6805632120406968
Γεώργιος Σπανουδάκης,0.6801881501685438
Γεωργιος     Καμπουρακης ,0.6801538637515695
Χρήστος Μπούρας ,0.6796427565416387
Κωνσταντίνος Μουρλάς,0.6795107034253111
Αθανάσιος Νταραντούμης,0.6791556611798264
Ιάκωβος  Βενιέρης,0.676836793702372
Άννα Φιλίππου,0.67574979188962
Αναστάσιος Μικρόπουλος,0.6745757553844345
Παναγιώτης Δεμέστιχας,0.6734989604404816
Γεράσιμος Μπαρμπάτης,0.6717963888907045
Βασίλειος Τσαουσίδης,0.6717268082126822
Χαράλαμπος Σκιάνης,0.6714007280770777
Ιωάννης  Καραφυλλίδης ,0.6706312455316235
Γεώργιος Αλεξίου ,0.6701143219590824
Συμεών Ρετάλης,0.6698217186671553
Αντώνης Χαραλαμπόπουλος,0.6695829095542044
Ιωάννης  Σταυρακάκης,0.6695337098132359
Athanasios Manikas,0.6685036937360326
Bill Kapralos,0.6673547068189737
Κωνσταντίνος Κοντογιάννης,0.666836841466327
Αικατερίνη Μανιά,0.6666746447956056
Μάριος Μαυρονικόλας,0.6665806204125244
Διονύσιος Πνευματικάτος ,0.6646508844351526
