Author name,Cosine similarity
Βασίλειος Αναστασόπουλος,0.8201434275667966
Spiros Mancoridis,0.8194737842695209
Ιωάννης  Καραφυλλίδης ,0.819121302635778
Τιμολέων Σελλής,0.8190718718051394
Γιάννης Παπακωνσταντίνου,0.8184181089417788
Ιωάννης Νικολαϊδης,0.8184147198964801
Κωνσταντίνος Στεφανίδης,0.818236674941772
Ξενοφών  Ζαμπούλης,0.8180348428244467
Νικόλαος Σιδηρόπουλος,0.8177428573357999
Ιωάννης Σμαραγδάκης,0.8164552286793206
Χρυσή Κοκολογιαννάκη,0.8158365115915465
Ιωάννης Γαροφαλάκης,0.8153112289620599
Σπυρίδων-Γεράσιμος  Λάλης,0.8152435075451917
Ευαγγελία Πιτουρά,0.8139406444221002
Κλεάνθης Θραμπουλίδης,0.8139061408649807
Κώστας Δανιηλίδης,0.8138836538386132
Θεόδωρος  Αποστολόπουλος,0.8132544512876336
Παναγιώτης Βασιλειάδης,0.8130639816758966
Ιωάννης Ρέκανος,0.8125423328359533
Σωτήριος Νικολετσέας,0.8117073527310571
Θεόδωρος Δαλαμάγκας,0.8114189317038831
Αιμίλιος-Βασίλειος  Καμπουρόπουλος ,0.8113425032320121
Εμμανουήλ Λουράκης,0.8113173237562676
Βασίλειος Βερύκιος,0.8111321858264005
Απόστολος Δόλλας,0.8109383174002653
Ανδρέας Λανίτης,0.809681845135478
Παντελής Αγγελίδης,0.8092346281442178
Παντελής Μπάγκος,0.809040725398574
Γεώργιος Χαλκιαδάκης,0.8088338033944111
Δημήτριος  Πάντος,0.8084433620022184
Γεώργιος Ροβιθάκης,0.8083483001419036
Ανδρέας Πιτσιλλίδης,0.8082985173255541
Γεώργιος Παπαϊωάννου,0.8079851517758179
Παύλος Εφραιμίδης,0.8077355037471332
Νεοκλής Πολυζώτης,0.8068957070448962
Ανδρέας Φλώρος ,0.8060866842064184
Νικόλαος Αβούρης,0.8058324560016673
Εμμανουήλ Γιακουμάκης,0.8056618294780433
Vassilis Kostakos,0.8052217304605188
Δημητριος  Βέργαδος,0.8042153740454377
Panayiota Poirazi,0.8035167948741568
Νικόλαος Μαμουλής,0.8034649342346286
Μαργκερίτα Αντόνα,0.8028179617066861
Βασίλης Χριστοφίδης,0.8022125341887725
Γιάννης Παπαδόπουλος,0.801788504300418
Κωνσταντίνος Μασσέλος,0.8014821735662674
Εμμανουήλ Κουμπαράκης,0.8009629271443002
 Σπυρίδων Νικολαϊδης,0.800917282847459
Απόστολος Ζάρρας,0.800747362208794
Vasilios Katos,0.8006858195168359
Χαράλαμπος Κωνσταντόπουλος,0.8005298658969011
Παναγιώτης Κωνσταντόπουλος,0.7998268573267215
Παναγιώτης Καλνής,0.7994956070275081
Αντώνιος Συμβώνης,0.7992972681587229
Γεώργιος Σπανουδάκης,0.7982327828826917
Γεράσιμος Ποταμιάνος,0.7978813609750103
Κωνσταντίνος Κοντογιάννης,0.7977736302112342
Δημήτριος Γκρίτζαλης,0.7977696336881606
Γεώργιος Λέπουρας,0.7974146742759365
Δαμιανός Γαβαλάς,0.7969235772672768
Βασίλειος Δημακόπουλος ,0.7962953402695595
Ιωάννης Στυλιανού,0.7962620862084484
Βαγγέλης Πάσχος,0.7954343288930041
Ιωάννης Δημόπουλος,0.7950841256566277
Αλέξανδρος Χατζηγεωργίου,0.7939795734266427
Γεώργιος-Όθων Γλεντής,0.793568921353026
Αικατερίνη Μανιά,0.7932606075703209
Κων/νος Μπερμπερίδης,0.7929142012741368
Νικόλαος Πελέκης,0.792833769720852
Σπυρίδων Μπλιώνας,0.7926287351077473
Αθανάσιος Μουχτάρης,0.7920091856658915
Σπυρίδων Βοσινάκης,0.7919831210267272
Σωτήρης Σκεβούλης,0.7904733283894905
Αναστάσιος  Οικονομίδης,0.7903073829648037
Αθανάσιος Τυροπάνης,0.7899070597974186
Ιάκωβος  Βενιέρης,0.7894058933455521
Νικόλαος Μπέλλας ,0.789404399656374
Μιχαήλ Βασιλακόπουλος,0.7886225130395452
Δημήτριος Σούντρης,0.7880249319294956
Ευριπίδης Μπάμπης,0.7879088344669163
Εμμανουήλ Μάγκος,0.7877444743715433
Πολυξένη Παγγέ - Λέκκα,0.7871758840735225
Ιωάννης Ζάννος ,0.7867725566487459
Pericles Loucopoulos,0.786421869139419
Στέφανος Γκρίτζαλης,0.7851210051040898
Ευάγγελος Μαρκάτος,0.7846527319003213
Κωνσταντινος Μαριος Αγγελοπουλος,0.7843651663416806
Δημήτριος Φωτάκης,0.7837876338330478
Θεόδουλος Γαρεφαλάκης,0.7835253756577467
Παναγιώτης Μεταξάς,0.7830562907554378
Bill Kapralos,0.782857777092512
Αριστείδης Παγουρτζής,0.78200573242383
Θωμάς Ξένος,0.7819029982029219
Γεώργιος Αλεξίου ,0.7805232074028337
Τασούλα Γεωργάκη,0.7801125433399702
Χαράλαμπος Μουρατίδης,0.779914922362908
Γεώργιος Παπαγιαννάκης,0.7788746541919369
Μαλαματή Λούτα,0.7787101405183009
Κωνσταντίνος Μουρλάς,0.7775602202906498
Νεκτάριος Κοζύρης,0.7774333151675322
Ιωάννης Θεοχάρης,0.7772421730653937
Κυριάκος Μουρατίδης,0.7758539495837651
Αντώνης Χαραλαμπόπουλος,0.7748469551060613
Ιωάννης Ψαρράς,0.774743129128615
Αλέξιος Μπίρμπας,0.7746627044539656
Λεωνίδας Γεωργιάδης,0.7744756604951777
Χρήστος Πολίτης,0.7744706613709871
Χριστόφορος Κοζυράκης,0.773766483871448
Ιωάννης Καραγιάννης,0.7733223299957706
Μιχαήλ Δεβετσικιώτης - Χατζηνικολάου,0.7732106097688449
Μάριος Μαυρονικόλας,0.7731721656933513
Ιωάννης  Σταυρακάκης,0.7729360116332373
Ανδρέας Βενέρης,0.7724965673881125
Χρήστος Παναγιωτακόπουλος,0.7724662317062074
Γεώργιος Μακρής,0.7717528656114555
Χαράλαμπος Σκιάνης,0.7717383896301672
Χρήστος Μπούρας ,0.7714006726285214
Ιωάννης Μουρτζόπουλος,0.7708322794248785
Δημήτριος Θηλυκός,0.7702604117946862
Βασίλειος Κόμης,0.7696214004808671
Διονύσιος Πνευματικάτος ,0.7692402949785551
Δημήτριος Τσουμάκος,0.7690150708007919
Δημήτριος Νικολόπουλος,0.7685879811761838
Δημήτριος Ιωαννίδης,0.7684330804809227
Παναγιώτα Φατούρου,0.7683444374411926
 Κωνσταντίνος Μπάλας,0.7680415316824308
Παναγιώτης Δεμέστιχας,0.7676937119502532
Παναγιώτης Μπένος,0.7670938338649511
Panos Linos,0.766528809570954
Θανάσης Χατζηλάκος,0.7665262893040544
Ευστάθιος  Σταματάτος ,0.7655359601270668
Μαρία - Αικατερίνη Σατρατζέμη,0.765207265244567
Κωνσταντίνος Ταραμπάνης,0.7651896977889037
George Karakostas,0.7637524723083013
Γεωργιος     Καμπουρακης ,0.763242059841352
Μιχαήλ Ταρουδάκης,0.763239362726294
Λυσίμαχος-Παύλος Κόντης,0.7615436669822158
Γεώργιος Φικιώρης,0.7610808835974419
 Δημήτριος Νικολός,0.7609226890313558
Ιωάννης Στρατής,0.7598948986202423
Τραιανός Γιούλτσης,0.759570064060209
Paris Avgeriou,0.7594816682722163
Οδυσσέας Κουφοπαυλου ,0.7592553229412815
Ιωάννης Μανουσάκης,0.758815955268201
Κυριάκος Κουτουλάκος,0.7578343611841141
Δημήτριος Γκιζόπουλος,0.7573580358046811
Βασίλειος Τσαουσίδης,0.7573434531360097
Κιαμάλ Πεκμεστζή,0.7566620380903144
Άγγελος Μπίλας,0.7565302817729191
