,max_articles,mean,agglomerative_2_PCA_2,agglomerative_2_PCA_3,agglomerative_2_PCA_5,agglomerative_2_PCA_7,agglomerative_2_PCA_10,agglomerative_3_PCA_2,agglomerative_3_PCA_3,agglomerative_3_PCA_5,agglomerative_3_PCA_7,agglomerative_3_PCA_10,agglomerative_4_PCA_2,agglomerative_4_PCA_3,agglomerative_4_PCA_5,agglomerative_4_PCA_7,agglomerative_4_PCA_10,agglomerative_5_PCA_2,agglomerative_5_PCA_3,agglomerative_5_PCA_5,agglomerative_5_PCA_7,agglomerative_5_PCA_10,agglomerative_7_PCA_2,agglomerative_7_PCA_3,agglomerative_7_PCA_5,agglomerative_7_PCA_7,agglomerative_7_PCA_10,agglomerative_2_isomap_2,agglomerative_2_isomap_3,agglomerative_2_isomap_5,agglomerative_2_isomap_7,agglomerative_2_isomap_10,agglomerative_3_isomap_2,agglomerative_3_isomap_3,agglomerative_3_isomap_5,agglomerative_3_isomap_7,agglomerative_3_isomap_10,agglomerative_4_isomap_2,agglomerative_4_isomap_3,agglomerative_4_isomap_5,agglomerative_4_isomap_7,agglomerative_4_isomap_10,agglomerative_5_isomap_2,agglomerative_5_isomap_3,agglomerative_5_isomap_5,agglomerative_5_isomap_7,agglomerative_5_isomap_10,agglomerative_7_isomap_2,agglomerative_7_isomap_3,agglomerative_7_isomap_5,agglomerative_7_isomap_7,agglomerative_7_isomap_10,kmeans_2_PCA_2,kmeans_2_PCA_3,kmeans_2_PCA_5,kmeans_2_PCA_7,kmeans_2_PCA_10,kmeans_3_PCA_2,kmeans_3_PCA_3,kmeans_3_PCA_5,kmeans_3_PCA_7,kmeans_3_PCA_10,kmeans_4_PCA_2,kmeans_4_PCA_3,kmeans_4_PCA_5,kmeans_4_PCA_7,kmeans_4_PCA_10,kmeans_5_PCA_2,kmeans_5_PCA_3,kmeans_5_PCA_5,kmeans_5_PCA_7,kmeans_5_PCA_10,kmeans_7_PCA_2,kmeans_7_PCA_3,kmeans_7_PCA_5,kmeans_7_PCA_7,kmeans_7_PCA_10,kmeans_2_isomap_2,kmeans_2_isomap_3,kmeans_2_isomap_5,kmeans_2_isomap_7,kmeans_2_isomap_10,kmeans_3_isomap_2,kmeans_3_isomap_3,kmeans_3_isomap_5,kmeans_3_isomap_7,kmeans_3_isomap_10,kmeans_4_isomap_2,kmeans_4_isomap_3,kmeans_4_isomap_5,kmeans_4_isomap_7,kmeans_4_isomap_10,kmeans_5_isomap_2,kmeans_5_isomap_3,kmeans_5_isomap_5,kmeans_5_isomap_7,kmeans_5_isomap_10,kmeans_7_isomap_2,kmeans_7_isomap_3,kmeans_7_isomap_5,kmeans_7_isomap_7,kmeans_7_isomap_10,scibert_average_agglomerative_2_PCA_2,scibert_average_agglomerative_2_PCA_3,scibert_average_agglomerative_2_PCA_5,scibert_average_agglomerative_2_PCA_7,scibert_average_agglomerative_2_PCA_10,scibert_average_agglomerative_3_PCA_2,scibert_average_agglomerative_3_PCA_3,scibert_average_agglomerative_3_PCA_5,scibert_average_agglomerative_3_PCA_7,scibert_average_agglomerative_3_PCA_10,scibert_average_agglomerative_4_PCA_2,scibert_average_agglomerative_4_PCA_3,scibert_average_agglomerative_4_PCA_5,scibert_average_agglomerative_4_PCA_7,scibert_average_agglomerative_4_PCA_10,scibert_average_agglomerative_5_PCA_2,scibert_average_agglomerative_5_PCA_3,scibert_average_agglomerative_5_PCA_5,scibert_average_agglomerative_5_PCA_7,scibert_average_agglomerative_5_PCA_10,scibert_average_agglomerative_7_PCA_2,scibert_average_agglomerative_7_PCA_3,scibert_average_agglomerative_7_PCA_5,scibert_average_agglomerative_7_PCA_7,scibert_average_agglomerative_7_PCA_10,scibert_average_agglomerative_2_isomap_2,scibert_average_agglomerative_2_isomap_3,scibert_average_agglomerative_2_isomap_5,scibert_average_agglomerative_2_isomap_7,scibert_average_agglomerative_2_isomap_10,scibert_average_agglomerative_3_isomap_2,scibert_average_agglomerative_3_isomap_3,scibert_average_agglomerative_3_isomap_5,scibert_average_agglomerative_3_isomap_7,scibert_average_agglomerative_3_isomap_10,scibert_average_agglomerative_4_isomap_2,scibert_average_agglomerative_4_isomap_3,scibert_average_agglomerative_4_isomap_5,scibert_average_agglomerative_4_isomap_7,scibert_average_agglomerative_4_isomap_10,scibert_average_agglomerative_5_isomap_2,scibert_average_agglomerative_5_isomap_3,scibert_average_agglomerative_5_isomap_5,scibert_average_agglomerative_5_isomap_7,scibert_average_agglomerative_5_isomap_10,scibert_average_agglomerative_7_isomap_2,scibert_average_agglomerative_7_isomap_3,scibert_average_agglomerative_7_isomap_5,scibert_average_agglomerative_7_isomap_7,scibert_average_agglomerative_7_isomap_10,scibert_average_kmeans_2_PCA_2,scibert_average_kmeans_2_PCA_3,scibert_average_kmeans_2_PCA_5,scibert_average_kmeans_2_PCA_7,scibert_average_kmeans_2_PCA_10,scibert_average_kmeans_3_PCA_2,scibert_average_kmeans_3_PCA_3,scibert_average_kmeans_3_PCA_5,scibert_average_kmeans_3_PCA_7,scibert_average_kmeans_3_PCA_10,scibert_average_kmeans_4_PCA_2,scibert_average_kmeans_4_PCA_3,scibert_average_kmeans_4_PCA_5,scibert_average_kmeans_4_PCA_7,scibert_average_kmeans_4_PCA_10,scibert_average_kmeans_5_PCA_2,scibert_average_kmeans_5_PCA_3,scibert_average_kmeans_5_PCA_5,scibert_average_kmeans_5_PCA_7,scibert_average_kmeans_5_PCA_10,scibert_average_kmeans_7_PCA_2,scibert_average_kmeans_7_PCA_3,scibert_average_kmeans_7_PCA_5,scibert_average_kmeans_7_PCA_7,scibert_average_kmeans_7_PCA_10,scibert_average_kmeans_2_isomap_2,scibert_average_kmeans_2_isomap_3,scibert_average_kmeans_2_isomap_5,scibert_average_kmeans_2_isomap_7,scibert_average_kmeans_2_isomap_10,scibert_average_kmeans_3_isomap_2,scibert_average_kmeans_3_isomap_3,scibert_average_kmeans_3_isomap_5,scibert_average_kmeans_3_isomap_7,scibert_average_kmeans_3_isomap_10,scibert_average_kmeans_4_isomap_2,scibert_average_kmeans_4_isomap_3,scibert_average_kmeans_4_isomap_5,scibert_average_kmeans_4_isomap_7,scibert_average_kmeans_4_isomap_10,scibert_average_kmeans_5_isomap_2,scibert_average_kmeans_5_isomap_3,scibert_average_kmeans_5_isomap_5,scibert_average_kmeans_5_isomap_7,scibert_average_kmeans_5_isomap_10,scibert_average_kmeans_7_isomap_2,scibert_average_kmeans_7_isomap_3,scibert_average_kmeans_7_isomap_5,scibert_average_kmeans_7_isomap_7,scibert_average_kmeans_7_isomap_10,random,scibert_mean,scibert_max_articles
Metric1,0.25,0.233,0.357,0.37,0.4,0.417,0.417,0.294,0.303,0.333,0.303,0.37,0.345,0.294,0.323,0.303,0.323,0.278,0.294,0.286,0.286,0.286,0.312,0.312,0.303,0.256,0.345,0.37,0.385,0.435,0.435,0.4,0.303,0.455,0.312,0.4,0.357,0.303,0.455,0.357,0.385,0.385,0.294,0.455,0.323,0.312,0.263,0.5,0.476,0.4,0.345,0.333,0.385,0.4,0.417,0.37,0.385,0.278,0.27,0.286,0.294,0.294,0.435,0.278,0.27,0.278,0.278,0.357,0.278,0.286,0.263,0.263,0.286,0.286,0.323,0.25,0.312,0.417,0.417,0.417,0.4,0.4,0.303,0.312,0.278,0.294,0.294,0.303,0.294,0.294,0.294,0.286,0.263,0.333,0.303,0.286,0.303,0.455,0.333,0.357,0.435,0.303,0.25,0.227,0.233,0.244,0.227,0.244,0.278,0.222,0.263,0.263,0.25,0.25,0.217,0.238,0.244,0.227,0.244,0.217,0.244,0.244,0.217,0.238,0.204,0.213,0.227,0.357,0.345,0.476,0.4,0.345,0.263,0.286,0.357,0.323,0.303,0.286,0.233,0.303,0.294,0.345,0.286,0.263,0.303,0.278,0.286,0.37,0.286,0.244,0.227,0.233,0.238,0.238,0.303,0.294,0.303,0.27,0.278,0.217,0.278,0.294,0.256,0.25,0.25,0.25,0.25,0.238,0.263,0.25,0.244,0.27,0.233,0.233,0.222,0.233,0.227,0.455,0.455,0.455,0.417,0.435,0.333,0.294,0.303,0.345,0.312,0.333,0.233,0.263,0.263,0.303,0.303,0.217,0.278,0.27,0.27,0.294,0.323,0.286,0.263,0.294,0.225,0.238,0.294
top_6,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,,0.25,0.5
Average_Precision,0.322,0.506,0.7,0.738,0.803,0.806,0.806,0.35,0.435,0.469,0.368,0.535,0.399,0.381,0.489,0.406,0.467,0.276,0.42,0.379,0.356,0.363,0.32,0.399,0.336,0.306,0.362,0.6,0.625,0.671,0.75,0.709,0.445,0.676,0.57,0.803,0.795,0.462,0.556,0.619,0.8,0.74,0.433,0.556,0.428,0.448,0.308,0.658,0.681,0.663,0.652,0.614,0.74,0.803,0.746,0.738,0.74,0.327,0.379,0.379,0.42,0.42,0.519,0.354,0.333,0.354,0.335,0.41,0.378,0.395,0.319,0.315,0.277,0.292,0.344,0.291,0.408,0.494,0.494,0.494,0.488,0.488,0.383,0.487,0.361,0.404,0.404,0.445,0.404,0.381,0.404,0.379,0.323,0.414,0.406,0.363,0.423,0.676,0.673,0.654,0.671,0.544,0.315,0.251,0.257,0.306,0.252,0.253,0.288,0.231,0.324,0.291,0.256,0.262,0.228,0.303,0.271,0.235,0.255,0.228,0.301,0.271,0.234,0.258,0.213,0.239,0.255,0.346,0.331,0.469,0.381,0.327,0.255,0.28,0.344,0.31,0.292,0.28,0.221,0.339,0.343,0.556,0.29,0.317,0.379,0.367,0.491,0.39,0.35,0.327,0.305,0.26,0.299,0.299,0.339,0.332,0.339,0.294,0.297,0.252,0.297,0.302,0.288,0.273,0.273,0.273,0.273,0.249,0.294,0.289,0.271,0.303,0.265,0.254,0.251,0.262,0.241,0.458,0.458,0.458,0.424,0.433,0.33,0.282,0.292,0.33,0.299,0.324,0.224,0.312,0.312,0.342,0.299,0.21,0.404,0.4,0.4,0.452,0.509,0.37,0.359,0.375,0.275,0.246,0.308
prize_metric,0.638,0.606,0.766,0.777,0.798,0.809,0.809,0.702,0.713,0.745,0.713,0.777,0.755,0.702,0.734,0.713,0.734,0.681,0.702,0.691,0.691,0.691,0.723,0.723,0.713,0.649,0.755,0.777,0.787,0.819,0.819,0.798,0.713,0.83,0.723,0.798,0.766,0.713,0.83,0.766,0.787,0.787,0.702,0.83,0.734,0.723,0.66,0.851,0.84,0.798,0.755,0.745,0.787,0.798,0.809,0.777,0.787,0.681,0.67,0.691,0.702,0.702,0.819,0.681,0.67,0.681,0.681,0.766,0.681,0.691,0.66,0.66,0.691,0.691,0.734,0.638,0.723,0.809,0.809,0.809,0.798,0.798,0.713,0.723,0.681,0.702,0.702,0.713,0.702,0.702,0.702,0.691,0.66,0.745,0.713,0.691,0.713,0.83,0.745,0.766,0.819,0.713,0.622,0.578,0.589,0.611,0.578,0.611,0.667,0.567,0.644,0.644,0.622,0.622,0.556,0.6,0.611,0.578,0.611,0.556,0.611,0.611,0.556,0.6,0.522,0.544,0.578,0.756,0.744,0.833,0.789,0.744,0.644,0.678,0.756,0.722,0.7,0.678,0.589,0.7,0.689,0.744,0.678,0.644,0.7,0.667,0.678,0.767,0.678,0.611,0.578,0.589,0.6,0.6,0.7,0.689,0.7,0.656,0.667,0.556,0.667,0.689,0.633,0.622,0.622,0.622,0.622,0.6,0.644,0.622,0.611,0.656,0.589,0.589,0.567,0.589,0.578,0.822,0.822,0.822,0.8,0.811,0.733,0.689,0.7,0.744,0.711,0.733,0.589,0.644,0.644,0.7,0.7,0.556,0.667,0.656,0.656,0.689,0.722,0.678,0.644,0.689,0.552,0.617,0.702
Reciprocal_rank,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,2.0,2.0,2.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.81925,4.0,3.0
Coverage,22.0,20.0,20.0,20.0,19.0,18.0,18.0,17.0,20.0,19.0,19.0,18.0,15.0,21.0,21.0,21.0,20.0,15.0,22.0,22.0,21.0,21.0,14.0,18.0,17.0,22.0,14.0,17.0,17.0,15.0,16.0,17.0,22.0,14.0,22.0,19.0,22.0,22.0,13.0,19.0,20.0,19.0,21.0,13.0,19.0,21.0,20.0,11.0,13.0,17.0,21.0,21.0,19.0,19.0,17.0,20.0,19.0,20.0,22.0,22.0,22.0,22.0,13.0,22.0,22.0,22.0,21.0,13.0,22.0,22.0,22.0,22.0,13.0,14.0,15.0,22.0,20.0,13.0,13.0,13.0,14.0,14.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,18.0,21.0,21.0,21.0,14.0,21.0,20.0,15.0,19.0,20.0,20.0,20.0,20.0,20.0,19.0,17.0,20.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,19.0,19.0,21.0,19.0,20.0,20.0,20.0,20.0,21.0,21.0,10.0,11.0,9.0,9.0,10.0,14.0,14.0,11.0,12.0,13.0,14.0,14.0,13.0,15.0,14.0,16.0,16.0,15.0,17.0,16.0,10.0,16.0,18.0,19.0,17.0,20.0,20.0,12.0,13.0,12.0,18.0,17.0,20.0,17.0,16.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,20.0,19.0,21.0,20.0,21.0,21.0,21.0,10.0,10.0,10.0,11.0,10.0,13.0,13.0,13.0,11.0,12.0,12.0,16.0,15.0,15.0,13.0,14.0,17.0,17.0,17.0,17.0,14.0,14.0,16.0,17.0,16.0,19.21425,19.0,15.0
top_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
